1MEFM50U52A6,Mercury,Sable
1FUJA6CK36LV,Freightliner,Medium/Heavy - CBE
1B3ES66S35D1,Dodge,Neon
1FTZR45E52PA,Ford,Ranger
JHMAP11442T0,Honda,S2000
JKBZXJC136A0,Kawasaki,450-749cc
JN1CA31A6YT2,Datsun/Nissan,810/Maxima
1GNCS18X43K1,Chevrolet,"S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)"
1G1ZT58F97F2,Chevrolet,Malibu/Malibu Maxx
2FZXBJCB81AH,Other Make,Sterling
1G1YY24U0551,Chevrolet,Corvette
1FUJCRCK06PW,Freightliner,Medium/Heavy - CBE
1GNEC16T91J2,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
JH2RC504X6K2,Honda,750 cc or greater
1FMEU74E87UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1LNFM83W2WY6,Lincoln,Continental (thru '81)/ Town Car
1G3GR64H0141,Oldsmobile,Aurora
JA4LS31H51P0,Mitsubishi,Montero/Montero Sport
1YVHP84CX55M,Mazda,Mazda6
2FAFP74W16X1,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
1G3GR47YXGP3,Oldsmobile,Cutlass (RWD-only)
1G1AK15F1773,Chevrolet,Cobalt
1GNEK13R8YR1,Chevrolet,Fullsize Blazer/Tahoe
2HGED6359MH5,Honda,"Civic/CRX, del Sol"
1G3NL52E8XC3,Oldsmobile,Achieva/Alero
2CNDL33F6962,Chevrolet,Equinox
JH2PC350X3M4,Honda,450-749 cc
1XKADR9X5SJ6,Kenworth,Medium/Heavy - CBE
4S4BRCKC0C32,Subaru,Outback (2003 on)(see 034 for prior to 2003)
1G3AG54N3P63,Oldsmobile,Ciera
1FTNX21F93EA,Ford,F-Series pickup
2GCEC19V7112,Chevrolet,"C, K, R, V-series pickup/Silverado"
1GNDT13W4T22,Chevrolet,"S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)"
1FTDX1864VKA,Ford,F-Series pickup
1HD1BKL17TY0,Harley-Davidson,750cc or greater
2G1WB55KX813,Chevrolet,Impala/Caprice
1FAFP3430YW3,Ford,Focus
KMHWF25S4XA0,Hyundai,Sonata
2FMZA51695BA,Ford,Freestar
KL1TD56E49B3,Chevrolet,Aveo/Aveo 5
1FMZU64E62ZA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1GDHG31U4719,GMC,G-series van/Savana
1GKDT13S2422,GMC,Canyon
WDPPF3CCXB94,Mercedes-Benz,Medium Heavy Van-Based Vehicle
1J4GZ58S7VC5,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1FUPCSZB6YPB,Freightliner,Medium/Heavy - CBE
1MELM55U7TG6,Mercury,Sable
2B4GP44331R3,Dodge,Caravan/Grand Caravan
1FMYU60EX1UB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1M2AG11C83M0,Mack,Medium/Heavy - CBE
4B3AG52H61E2,Dodge,Stratus
1G2WR52192F1,Pontiac,Grand Prix (FWD)
2G1WB58K2692,Chevrolet,Impala/Caprice
1MEFM42155G6,Mercury,Montego (2005 on)
1GNDX03E94D1,Chevrolet,Venture
2B4GP4433VR3,Dodge,Caravan/Grand Caravan
1GCJK39102E1,Chevrolet,"Medium/Heavy Pickup (pickup-style only – over 10,000 lbs)"
1LNHM86S2YY7,Lincoln,Continental ('82 on)
1N6AD0FV2BC4,Datsun/Nissan,Frontier (1998 on)
2GTEK13Z5612,GMC,Fullsize Jimmy/Yukon
1FTPW14V67KC,Ford,F-Series pickup
1GCEK19M9VE2,Chevrolet,"C, K, R, V-series pickup/Silverado"
2FDKF38F1TCA,Ford,F-Series pickup
1FAFP42R24F2,Ford,Mustang/Mustang II
JH4UA2650VC0,Acura,TL
2G1WG5EK2B12,Chevrolet,Impala/Caprice
1XKAD49X8CJ2,Kenworth,Medium/Heavy - CBE
1FTNE24L54HA,Ford,E-Series Van/Econoline
1B7HF16YXSS1,Dodge,Ram Pickup
1N4AL11D43C1,Datsun/Nissan,Altima
3D7MU48C13G7,Dodge,Ram Pickup
1GNDT13W9WK1,Chevrolet,"S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)"
1LNHM87A62Y6,Lincoln,LS
1FAPP15J8PW3,Ford,Escort/EXP/ZX2
2CNBJ136XW69,Chevrolet,Geo Tracker/Tracker
1GBL7H1P1RJ1,Chevrolet,Medium/Heavy – CBE
1GNEC13T91J2,Chevrolet,Fullsize Blazer/Tahoe
1FUJGLDR7BSB,Freightliner,Medium/Heavy - CBE
1NP5GGGG60D8,Peterbilt,Medium/Heavy - CBE
1FMZK02126GA,Ford,Freestyle
1FTCR10T4KUC,Ford,Ranger
1GNDX03E6XD2,Chevrolet,Venture
1FAFP13P5XW1,Ford,Escort/EXP/ZX2
1GNEV18K6LF1,Chevrolet,Fullsize Blazer/Tahoe
1G1JC1246272,Chevrolet,Cavalier
1FMDU34E0VZC,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1FTJS34F1SHB,Ford,E-Series Van/Econoline
1B7HC16Y9TS5,Dodge,Ram Pickup
5GADT13S0521,Buick / Opel,Rendezvous
1GBJP37J3X33,Chevrolet,Motor Home
1FMNU42F01EA,Ford,Excursion
1N4BL11D04C1,Datsun/Nissan,Altima
JHMCD5630SC0,Honda,Accord
2HSCNAPR96C3,International Harvester/Navistar,Medium/Heavy - CBE
4T1BG22K7WU2,Toyota,Camry
2B4GP2431VR2,Dodge,Caravan/Grand Caravan
1G6DP5673502,Cadillac,CTS/CTC
5TDBK3EH7BS0,Toyota,Highlander
1P4GP44G7WB5,Plymouth,"Voyager (minivan) (2001 and on, see Chrysler)"
1FTNX21S8YED,Ford,F-Series pickup
1B4GP44G0XB8,Dodge,Caravan/Grand Caravan
1FTNF21F93EA,Ford,F-Series pickup
2G4WS5217211,Buick / Opel,Century
1FTSX31F1YEB,Ford,F-Series pickup
2G1WB5EK2A11,Chevrolet,Impala/Caprice
2A4GP44R06R8,Chrysler,Town and Country
3GNFK16Z53G2,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
1GCGK13U82F1,Chevrolet,"C, K, R, V-series pickup/Silverado"
4B3AG42G71E1,Dodge,Neon
1FTNX20F8XEB,Ford,F-Series pickup
1J4HR58205C5,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1G2NE12FX2C1,Pontiac,Grand AM
2MECM74F1LX6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
1GTCT19W7Y81,GMC,S15/T15/Sonoma
1FUYYRYB0JH3,Freightliner,Medium/Heavy - CBE
JHMBB2259PC0,Honda,Prelude
1FTCR10U7SUC,Ford,Ranger
2HGEJ1222SH5,Honda,"Civic/CRX, del Sol"
1HSHATVN4LH2,International Harvester/Navistar,Medium/Heavy - CBE
1GTEC14W62Z2,GMC,"C, K, R, V-series pickup/     Sierra"
1J4BA3H15AL1,Jeep / Kaiser-Jeep / Willys- Jeep,YJ series/Wrangler
1G3NL52F92C1,Oldsmobile,Achieva/Alero
1GCGC24K4SZ1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1N6SD11S5PC3,Datsun/Nissan,Datsun/Nissan Pickup 1955-1997)
4P1CT02SXXA0,Other Make,Medium/Heavy – COE low entry
1FTRW07L22KD,Ford,F-Series pickup
1G4HR52KXXH5,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
1B7HC16X21S1,Dodge,Ram Pickup
1D7KS28C97J5,Dodge,Ram Pickup
478TE150XSA7,Honda,125-349cc (ATV)
2FWBA2CG53AL,Other Make,Sterling
JM1EC4359S04,Mazda,MX-3
1FDYU82E4PVA,Ford,Medium/Heavy – CBE
1C4GJ44G8YB7,Chrysler,Voyager (2000 on; 1984-00 see Plymouth)
1FUYDSYB1RP5,Freightliner,Medium/Heavy - CBE
2G1FP22K2W21,Chevrolet,Camaro
1J4GZ58Y5VC6,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1FD0W4HTXBEC,Ford,Medium/Heavy – CBE
1G2AL18F0872,Pontiac,G5
1J4GW58N54C1,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1G3AL54N0L63,Oldsmobile,Cutlass (FWD)
1FAHP35N19W2,Ford,Focus
2WKPDCCJ4WK9,Other Make,Western Star
2G2WP5227512,Pontiac,Grand Prix (FWD)
1FAHP37N97W2,Ford,Focus
1GCHK23K37F5,Chevrolet,"C, K, R, V-series pickup/Silverado"
1GTDR14K7HF7,GMC,"C, K, R, V-series pickup/     Sierra"
4T1BG22K61U1,Toyota,Camry
3N1BC13E08L4,Datsun/Nissan,Versa
19XFA165X9E0,Honda,"Civic/CRX, del Sol"
1GCEC14J28Z1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1G2ZG5282541,Pontiac,G6
JT6HT00W7X00,Lexus,LX450/470/570
1FALP5340PA1,Ford,Taurus/Taurus X
1HD1BMY101Y0,Harley-Davidson,750cc or greater
1G8ZH127XVZ3,Saturn,SL
2FAFP74W15X1,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
1LNHM83W31Y7,Lincoln,Continental (thru '81)/ Town Car
1M1AK06Y95N0,Mack,Medium/Heavy - CBE
1FALP52U7SG2,Ford,Taurus/Taurus X
1G2NE15D4SM5,Pontiac,Grand AM
193QMB080609,Other Make,Unknown cc
1G1ZC5E0XA41,Chevrolet,Malibu/Malibu Maxx
2G2FS22K9X22,Pontiac,Firebird/Trans AM
1FTRX08L5YKB,Ford,F-Series pickup
2CNALDEC8B62,Chevrolet,Equinox
1G8ZK5278YZ1,Saturn,SL
1NXBR12E4WZ1,Toyota,Corolla
1FTYR10C1WTA,Ford,Ranger
JTDBR32E3300,Toyota,Corolla
1G8ZK5275XZ3,Saturn,SL
1FALP52U1SG2,Ford,Taurus/Taurus X
KLAJC52Z71K6,Daewoo,Nubira
3VWSA29M0YM1,Volkswagen,Jetta/Jetta SportsWagen
2F0201340,Yamaha,Unknown cc
1FMPU185X6LA,Ford,Expedition
1195103252,Other Make,Oshkosh
JTDBT9238710,Toyota,Yaris
L5YTCKPA6812,Unknown Make,Unknown cc
1GTEC14W3YZ3,GMC,"C, K, R, V-series pickup/     Sierra"
1GCEC14Z1ME1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1HGEJ8540YL0,Honda,"Civic/CRX, del Sol"
1G1AL15F8773,Chevrolet,Cobalt
2MEFM75W63X6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
1B7GL23X6SS3,Dodge,Dakota
2C4GP44361R3,Chrysler,Town and Country
1FTRE14W01HA,Ford,E-Series Van/Econoline
1NXBR30E15Z3,Toyota,Corolla
4S4BT63C3651,Subaru,Baja
1FMDA31UXPZB,Ford,Aerostar
1D4HS38N23F5,Dodge,Durango (1998-2003 only; see model 422 for 2004 on)
JHMEJ6671WS0,Honda,"Civic/CRX, del Sol"
3VWDD21C31M4,Volkswagen,New Beetle
1GCEK19K2SE1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1Y1SK7463LZ1,Chevrolet,Nova/Geo Prizm/Prism
2GTEK13T1413,GMC,"C, K, R, V-series pickup/     Sierra"
SAJEA51D42XC,Jaguar,X-Type
1FUJGLBG6BSA,Freightliner,Medium/Heavy - CBE
1G3AG55N3P63,Oldsmobile,Cutlass (FWD)
YV1TS92D1413,Volvo,80 Series
JA3CU36XXLU0,Mitsubishi,Mirage (For 1985-2002.  For 2014 on use model 048.)
5TBDT48106S5,Toyota,Tundra
JTDJT9039952,Toyota,Yaris
1FAFP53U62G2,Ford,Taurus/Taurus X
4A3AK34Y0TE2,Mitsubishi,Eclipse
1P3AA4635RF2,Plymouth,Acclaim
1FUYDSEB3PP4,Freightliner,Medium/Heavy - CBE
YV1RS53D8120,Volvo,60 Series
1D7HU18238S6,Dodge,Ram Pickup
1XP5DB9X15D8,Peterbilt,Medium/Heavy - CBE
1GNDT13W3T22,Chevrolet,Fullsize Blazer/Tahoe
1FTEF14N3PLB,Ford,F-Series pickup
1FTYR10C01PA,Ford,Ranger
1GCGK23U94F1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1GNFK16R5XJ5,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
1FTSX31FXYEC,Ford,F-Series pickup
JT4UN24D1W00,Toyota,T-100
4C3AG42G63E1,Chrysler,Sebring
1GCEK14M6VZ1,Chevrolet,"C, K, R, V-series pickup/Silverado"
KNAFE1216754,KIA,Spectra/Spectra5
1FMFK18537LA,Ford,Expedition
1FTEX18L6VNB,Ford,F-Series pickup
JT4RN66S5F50,Toyota,Unknown (light truck)
1FTRX18LX3NA,Ford,F-Series pickup
2GCEK19K6S12,Chevrolet,"C, K, R, V-series pickup/Silverado"
1GNDT13W3V22,Chevrolet,Fullsize Blazer/Tahoe
1GCEK19T92E1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1G4HP54K61U2,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
2HSCBAER23C0,International Harvester/Navistar,Medium/Heavy - CBE
3D7KU28683G8,Dodge,Ram Pickup
1G2WH54T0PF3,Pontiac,Grand Prix (FWD)
1GNFK16R7VJ3,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
2B8GP54L01R3,Dodge,Caravan/Grand Caravan
2G4WB54T3M18,Buick / Opel,Regal (FWD)
1B4HS28Z0XF5,Dodge,Durango (1998-2003 only; see model 422 for 2004 on)
2G1WN52MXS92,Chevrolet,Lumina
1G1ND52J13M7,Chevrolet,Malibu/Malibu Maxx
F26YKN21062,Ford,F-Series pickup
1GNDX03E92D1,Chevrolet,Venture
3B7MM33C9PM1,Dodge,"D, W-Series pickup"
3FRXF75P55V1,Ford,Medium/Heavy – CBE
1HD1BVB326Y0,Harley-Davidson,750cc or greater
1G1NE52M2W61,Chevrolet,Malibu/Malibu Maxx
3B7KF23701G7,Dodge,Ram Pickup
JYARJ06E75A0,Yamaha,450-749cc
3GNFK16ZX2G2,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
1FMDU34X4MUB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1B7FL23X4NS6,Dodge,Dakota
1HD1FCR13WY6,Harley-Davidson,750cc or greater
1HFSC47531A0,Honda,750 cc or greater
1GCDT13E4782,Chevrolet,Colorado
5TBKT44103S3,Toyota,Tundra
2FTEF14H4NCB,Ford,F-Series pickup
1GCJK33D97F1,Chevrolet,"C, K, R, V-series pickup/Silverado"
KMHHN65F75U1,Hyundai,Tiburon
1G2NF52E62M5,Pontiac,Grand AM
1GCHK29G44E2,Chevrolet,"C, K, R, V-series pickup/Silverado"
2GTEK13T5511,GMC,"C, K, R, V-series pickup/     Sierra"
1HD1FF4109Y6,Harley-Davidson,750cc or greater
1GTHK23113F2,GMC,"C, K, R, V-series pickup/     Sierra"
1MELM50U1VG6,Mercury,Sable
2CNBJ13C5169,Chevrolet,Geo Tracker/Tracker
JY4AM03Y05C0,Yamaha,350cc or greater (ATV)
1G1NE52J0X62,Chevrolet,Malibu/Malibu Maxx
2GCEK19J1812,Chevrolet,"C, K, R, V-series pickup/Silverado"
1XKDP4TXX8J2,Kenworth,Medium/Heavy - CBE
3D7KU28D54G2,Dodge,Ram Pickup
1G2NF52EX1C1,Pontiac,Grand AM
1GNEK13K8SJ3,Chevrolet,Fullsize Blazer/Tahoe
U64963AEH,Jeep / Kaiser-Jeep / Willys- Jeep,Other (light truck)
5TBBT44101S2,Toyota,Tundra
3B7KF23681G7,Dodge,Ram Pickup
1G4HR54K83U2,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
JYARJ12E57A0,Yamaha,450-749cc
JF1SF63551H7,Subaru,Forester
1GCFK24K1RE1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1HD1KBW166Y6,Harley-Davidson,750cc or greater
1XKDDU9X87R1,Kenworth,Medium/Heavy - CBE
2HGEH3384PH5,Honda,"Civic/CRX, del Sol"
2A4GP54L06R7,Chrysler,Town and Country
1GTR2VE33BZ2,GMC,"C, K, R, V-series pickup/     Sierra"
1FMZU72E42ZC,Ford,Explorer Sport Trac
1FUPDDYB4XPB,Freightliner,Medium/Heavy – COE high entry
1G1JC5246T71,Chevrolet,Cavalier
3GNDA33P77S5,Chevrolet,HHR
1FUJGLDRXBSB,Peterbilt,Medium/Heavy – COE high entry
1FTSW31F52EC,Ford,F-Series pickup
1B3ES26CX3D2,Dodge,Neon
1XPADB0X16D6,Peterbilt,Medium/Heavy – COE high entry
1FTHF26G4LPA,Ford,F-Series pickup
1FTPW14V99KD,Ford,F-Series pickup
1XP5DB9X3SD3,Peterbilt,Medium/Heavy – COE high entry
JS1GR7GA6321,Suzuki,750cc-over
1GMDU06L1RT2,Pontiac,Trans Sport/ Montana/SV6
2GCEC14H7L12,Chevrolet,"C, K, R, V-series pickup/Silverado"
WBABF4317PEK,BMW,3-series
JYAVP25E97A0,Yamaha,750cc or greater
1M2AX07C48M0,Mack,Medium/Heavy - CBE
1FTNX21L7YEA,Ford,F-Series pickup
1J4GW48N6YC3,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
3B7HC13Z1SM1,Dodge,Ram Pickup
RFBU6G10X7B0,Other Make,125-349cc
3D73Y3CL0AG1,Dodge,Ram Pickup
1GNUKHE32AR2,Chevrolet,Suburban (from 2004 on; see 431 for 1950-2003)
2FTJW36M4KCA,Ford,F-Series pickup
KM8SC73D82U3,Hyundai,Santa Fe
2G4WB54T2N15,Buick / Opel,Regal (FWD)
1FDXF46F2XEB,Ford,F-Series pickup
5Y4AJ16YX7A0,Yamaha,350cc or greater (ATV)
1FTRW08L31KF,Ford,F-Series pickup
1FTEF14H2HPB,Ford,F-Series pickup
1G1ZC5E05AF2,Chevrolet,Malibu/Malibu Maxx
TGL346452107,GMC,P-series van
2MELM75WXVX6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
1FMZK05155GA,Ford,Freestyle
1HFSC47442A1,Honda,750 cc or greater
JT2AC52L9V02,Toyota,Tercel
2WKEDDJJ7VK9,Other Make,Western Star
1FTNE24W26DA,Ford,E-Series Van/Econoline
1FDXE45S57DA,Ford,Van Derivative
1FTHX26G1RKB,Ford,F-Series pickup
1GCEK19R9WR1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1XKWDB9X87R2,Kenworth,Medium/Heavy - CBE
JALE5B1U2K30,Isuzu,"Medium/Heavy – COE, low entry"
2HSCNAPR37C3,International Harvester/Navistar,Medium/Heavy - CBE
1HD1CWP436K4,Harley-Davidson,750cc or greater
1FTSW31F41EC,Ford,F-Series pickup
1MEFM55S42G6,Mercury,Sable
JHMRA1869VC0,Honda,Odyssey
1G2NE52T3VC7,Pontiac,Grand AM
1GKDT13S7225,GMC,Jimmy/Typhoon/Envoy
1FMZU35P5XZA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
2GTEK19T5Y11,GMC,"C, K, R, V-series pickup/     Sierra"
1FAFP53U85A2,Ford,Taurus/Taurus X
3GNFK16T7YG1,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
JTDBT1236Y00,Toyota,ECHO
JKAZGCA113B5,Kawasaki,750cc or greater
1FTSW21P15EA,Ford,F-Series pickup
1FTSW31F21EC,Ford,F-Series pickup
1GCHK24U33E1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1GTEC19V66Z2,GMC,"C, K, R, V-series pickup/     Sierra"
1HFTE290X541,Honda,350cc or greater (ATV)
4M2ZU54EXXUJ,Mercury,Mountaineer
1XPFDB9X66N8,Peterbilt,Medium/Heavy - CBE
1FDDE14F4EHB,Ford,E-Series Van/Econoline
1FTSW31SXXEE,Ford,F-Series pickup
1D4GP24E27B2,Dodge,Caravan/Grand Caravan
132608B00000,Ford,Other (automobile)
2C1MR2461N67,Chevrolet,Geo Metro/Metro
2GTEK19T6312,GMC,"C, K, R, V-series pickup/     Sierra"
559444X02550,International Harvester/Navistar,Unknown (INTL. HARVESTER/ NAVISTAR)
2G3AM51N5K23,Oldsmobile,Cutlass (FWD)
1G4CW52K9Y42,Buick / Opel,"Electra/Electra 225/ Park Limited, Park Avenue, Ultra, Base"
1G2NF52T31C2,Pontiac,Grand AM
1JCWB7557ET0,Jeep / Kaiser-Jeep / Willys- Jeep,Grand Wagoneer
1FMDU35P3VUA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
478TE150XWA9,Honda,125-349cc (ATV)
JTDDR32T8201,Toyota,Celica
1FAPP9896LW1,Ford,Escort/EXP/ZX2
1GKEK13R8WJ7,GMC,Fullsize Jimmy/Yukon
1J4GS48KX5C6,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1G1LV15M2RY2,Chevrolet,Beretta/Corsica
1GNDT13W4R21,Chevrolet,Fullsize Blazer/Tahoe
1FTEX14N8SKB,Ford,F-Series pickup
1FAFP42X72F2,Ford,Mustang/Mustang II
1D7HU18N25S3,Dodge,Ram Pickup
3D7KS19D28G2,Dodge,Ram Pickup
4XAZX85A5AA7,Other Make,Unknown cc (ATV)
JA4MR51MXRJ0,Mitsubishi,Montero/Montero Sport
1GCCS19Z3R81,Chevrolet,S-10/T-10 Pickup
3C4FY4BB91T5,Chrysler,PT Cruiser
1GNDX03EXWD1,Chevrolet,Venture
4V4NC9EH5CN5,Volvo,Medium/Heavy – CBE
1G2HX54C0M12,Pontiac,Bonneville/Catalina/ Parisienne
1FAFP42X4XF1,Ford,Mustang/Mustang II
JM1BG2263N04,Mazda,323/GLC/ Protégé/ Protégé5
1GNEK13Z95J2,Chevrolet,Fullsize Blazer/Tahoe
1G6DP5771601,Cadillac,CTS/CTC
1G2WR52121F1,Pontiac,Grand Prix (FWD)
1FAHP24WX8G1,Ford,Taurus/Taurus X
1G2WK52J62F1,Pontiac,Grand Prix (FWD)
1C6RD7KT6CS1,Dodge,Ram Pickup
1FALP5248RA1,Ford,Taurus/Taurus X
1FAFP53221G2,Ford,Taurus/Taurus X
2GDEK19R6W15,GMC,"C, K, R, V-series pickup/     Sierra"
CKE142Z13789,Chevrolet,"C, K, R, V-series pickup/Silverado"
2FTZA54412BB,Ford,Windstar
CCL146F42111,Chevrolet,"C, K, R, V-series pickup/Silverado"
4S2CM58V4T43,Isuzu,Rodeo/ Rodeo Sport
1FTZR15X8YTB,Ford,Ranger
1G1NE52J2Y61,Chevrolet,Malibu/Malibu Maxx
1XP5DB9X9PD3,Peterbilt,Medium/Heavy - CBE
1D4HB58226F1,Dodge,Durango (2004 on; see 402 for 1998-2003 models)
1FAFP4042YF3,Ford,Mustang/Mustang II
1XKDPB0X95R0,Kenworth,Medium/Heavy - CBE
3GNEC16Z13G2,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
JT2SK12E3R02,Toyota,Camry
1FTNF20L03ED,Ford,F-Series pickup
1HGES16485L0,Honda,"Civic/CRX, del Sol"
1B7KF23741J2,Dodge,Ram Pickup
1FTYR14E11PA,Ford,Ranger
1FTSX21587EA,Ford,F-Series pickup
2MEFM75V48X6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
2G1WL52M6X92,Chevrolet,Lumina
2FTHF26G4NCA,Ford,F-Series pickup
LB5TB8S15AZ5,Other Make,0-50cc
1FUJGBDV5ASA,Freightliner,Medium/Heavy - CBE
1GCCT19XXXK2,Chevrolet,S-10/T-10 Pickup
2G4WY55J2Y12,Buick / Opel,Century
2GTEK19V0411,GMC,"C, K, R, V-series pickup/     Sierra"
2FABP74F1KX2,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
1GC4KVB67AF1,Chevrolet,"C, K, R, V-series pickup/Silverado"
2C3HE66G21H5,Chrysler,300M/300/300C/300S
1FTNF21L3YED,Ford,F-Series pickup
1G3NL12E52C2,Oldsmobile,Achieva/Alero
IA039887,Ford,F-Series pickup
4TAWN72N9WZ1,Toyota,Tacoma
4V4NC9EH3BN5,Volvo,Medium/Heavy – CBE
1G2NE12E0XM7,Pontiac,Grand AM
1GCHK24K67E5,Chevrolet,"C, K, R, V-series pickup/Silverado"
1B7GG22X9YS7,Dodge,Dakota
4A3AL54F4TE2,Mitsubishi,Eclipse
1G3WS52K7WF3,Oldsmobile,Intrigue
1FDEE14H8SHB,Ford,E-Series Van/Econoline
3B7HF13Z71M2,Dodge,Ram Pickup
3D7MU48C83G8,Dodge,Ram Pickup
JKBVNKD127A0,Kawasaki,750cc or greater
1FALP13P5VW3,Ford,Escort/EXP/ZX2
1HD1CT3199K4,Harley-Davidson,750cc or greater
1GDE5C3968F4,GMC,Medium/Heavy - CBE
1N6ED27T12C3,Datsun/Nissan,Frontier (1998 on)
4V4NC9GG57N4,Volvo,Medium/Heavy – CBE
1GNET16S9561,Chevrolet,"TrailBlazer (2003 on; for 2002 model, see 401)"
1M1AW09Y09N0,Mack,Medium/Heavy - CBE
3HSCUAPR8AN2,White/Autocar White/GMC,Medium/Heavy - CBE
1FUJGBDV3ASA,Freightliner,Medium/Heavy - CBE
1G1JC12F5373,Chevrolet,Cavalier
1NXBR12E4XZ2,Toyota,Corolla
1GNFK33049R2,Chevrolet,Fullsize Blazer/Tahoe
C75EV885253,Ford,Medium/Heavy – CBE
1FMZU77K25UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
JS2GB31WXW51,Suzuki,Esteem
1FTNF20568EC,Ford,F-Series pickup
1G2ZG57NX841,Pontiac,G6
2GCEK19TX314,Chevrolet,"C, K, R, V-series pickup/Silverado"
JH2SC50012M0,Honda,750 cc or greater
JHMEJ6675XS0,Honda,"Civic/CRX, del Sol"
1FTHE2428VHB,Ford,E-Series Van/Econoline
1FALP13P5VW2,Ford,Escort/EXP/ZX2
1FAFP55U8YA2,Ford,Taurus/Taurus X
1N4AB41D8WC7,Datsun/Nissan,Sentra
1G6KF52Y4RU2,Cadillac,"Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d`Elegan"
3B7HF13ZX1M5,Dodge,Ram Pickup
1B7HF16Y5SS1,Dodge,Ram Pickup
2G1WF52E7391,Chevrolet,Impala/Caprice
2G1WX12K8W91,Chevrolet,Monte Carlo (1995 on)
1G1ZS62805F3,Chevrolet,Malibu/Malibu Maxx
2FMZA5146YBA,Ford,Windstar
1J4GW58N74C1,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
81J11221,Other Make,Other (vehicle)
1B4HS48N82F1,Dodge,Durango (1998-2003 only; see model 422 for 2004 on)
1LNHM87A42Y6,Lincoln,LS
2C4GP44392R6,Chrysler,Town and Country
WAUED28D6XA3,Audi,A4
2HSCHAPR83C0,White/Autocar White/GMC,Medium/Heavy - CBE
JKAVFDD119B5,Kawasaki,Unknown cc (ATV)
1GCHK29U53E3,Chevrolet,"C, K, R, V-series pickup/Silverado"
1LNLM82W5TY6,Lincoln,Continental (thru '81)/ Town Car
4UZAAPDU6ACA,Freightliner,Medium/Heavy - CBE
JHMCB7555NC0,Honda,Accord
1XP7DB9X76D6,Peterbilt,Medium/Heavy - CBE
1FMZU34EXWZB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
KMHJG35F5YU1,Hyundai,Tiburon
4T1BB46K39U0,Toyota,Camry
1J8HR48N28C1,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
2P4GH45R5MR1,Plymouth,"Voyager (minivan) (2001 and on, see Chrysler)"
